"Date","Price","Open","High","Low","Change %"
"10/31/2016","16.271","16.271","16.271","16.271","-0.38%"
"10/30/2016","16.333","16.333","16.333","16.333","0.00%"
"10/28/2016","16.333","16.333","16.333","16.333","-0.19%"
"10/27/2016","16.364","16.364","16.364","16.364","-0.01%"
"10/26/2016","16.365","16.365","16.365","16.365","5.92%"
"10/25/2016","15.451","15.451","15.451","15.451","-5.69%"
"10/24/2016","16.384","16.384","16.384","16.384","-0.64%"
"10/23/2016","16.490","16.490","16.490","16.490","0.00%"
"10/21/2016","16.490","16.490","16.490","16.490","-0.01%"
"10/20/2016","16.491","16.491","16.491","16.491","0.43%"
"10/19/2016","16.420","16.420","16.420","16.420","0.00%"
"10/18/2016","16.420","16.420","16.420","16.420","0.00%"
"10/17/2016","16.420","16.420","16.420","16.420","0.01%"
"10/15/2016","16.419","16.419","16.419","16.419","0.00%"
"10/14/2016","16.419","16.419","16.419","16.419","-0.01%"
"10/13/2016","16.420","16.420","16.420","16.420","0.00%"
"10/12/2016","16.420","16.420","16.420","16.420","0.00%"
"10/11/2016","16.420","16.420","16.420","16.420","0.00%"
"10/10/2016","16.420","16.420","16.420","16.420","0.01%"
"10/09/2016","16.419","16.419","16.419","16.419","0.00%"
"10/07/2016","16.419","16.419","16.419","16.419","0.00%"
"10/06/2016","16.419","16.354","16.419","16.354","0.40%"
"10/05/2016","16.354","16.354","16.354","16.354","0.00%"
"10/04/2016","16.354","16.354","16.354","16.354","0.75%"
"10/03/2016","16.233","16.233","16.233","16.233","-0.13%"
"10/02/2016","16.254","16.254","16.254","16.254","0.00%"
"09/30/2016","16.254","16.254","16.254","16.254","0.00%"
"09/29/2016","16.254","16.254","16.254","16.254","2.18%"
"09/28/2016","15.907","15.907","15.907","15.907","-2.69%"
"09/27/2016","16.346","16.346","16.346","16.346","-0.44%"
"09/26/2016","16.418","16.418","16.418","16.418","0.00%"
"09/25/2016","16.418","16.418","16.418","16.418","0.00%"
"09/24/2016","16.418","16.418","16.418","16.418","0.00%"
"09/23/2016","16.418","16.418","16.418","16.418","0.01%"
"09/22/2016","16.417","16.417","16.417","16.417","1.65%"
"09/21/2016","16.151","16.151","16.151","16.151","0.01%"
"09/20/2016","16.150","16.150","16.150","16.150","1.57%"
"09/19/2016","15.901","15.901","15.901","15.901","-2.38%"
"09/18/2016","16.288","16.288","16.288","16.288","0.00%"
"09/17/2016","16.288","16.288","16.288","16.288","0.00%"
"09/16/2016","16.288","16.288","16.288","16.288","0.00%"
"09/15/2016","16.288","16.288","16.288","16.288","0.83%"
"09/14/2016","16.154","16.154","16.154","16.154","-0.06%"
"09/09/2016","16.164","16.164","16.164","16.164","0.00%"
"09/08/2016","16.164","16.164","16.164","16.164","-0.28%"
"09/07/2016","16.209","16.209","16.209","16.209","1.03%"
"09/06/2016","16.044","16.044","16.044","16.044","-1.52%"
"09/05/2016","16.291","16.291","16.291","16.291","1.98%"
"09/04/2016","15.974","15.974","15.974","15.974","0.00%"
"09/02/2016","15.974","15.974","15.974","15.974","-0.01%"
"09/01/2016","15.975","15.975","15.975","15.975","0.47%"
"08/31/2016","15.901","15.901","15.901","15.901","0.87%"
"08/30/2016","15.764","15.764","15.764","15.764","0.01%"
"08/29/2016","15.763","15.763","15.763","15.763","0.04%"
"08/28/2016","15.756","15.756","15.756","15.756","0.00%"
"08/26/2016","15.756","15.756","15.756","15.756","0.00%"
"08/25/2016","15.756","15.756","15.756","15.756","0.00%"
"08/24/2016","15.756","15.756","15.756","15.756","-1.66%"
"08/23/2016","16.022","16.022","16.022","16.022","1.24%"
"08/22/2016","15.825","15.825","15.825","15.825","-0.55%"
"08/19/2016","15.913","15.913","15.913","15.913","-0.01%"
"08/18/2016","15.914","15.914","15.914","15.914","0.00%"
"08/17/2016","15.914","15.914","15.914","15.914","2.81%"
"08/16/2016","15.479","15.479","15.479","15.479","-3.19%"
"08/15/2016","15.989","15.989","15.989","15.989","1.74%"
"08/14/2016","15.715","15.715","15.715","15.715","0.00%"
"08/13/2016","15.715","15.715","15.715","15.715","0.00%"
"08/12/2016","15.715","15.715","15.715","15.715","0.00%"
"08/11/2016","15.715","15.715","15.715","15.715","-0.78%"
"08/10/2016","15.838","15.838","15.838","15.838","-0.90%"
"08/09/2016","15.982","15.982","15.982","15.982","-0.01%"
"08/08/2016","15.983","15.983","15.983","15.983","0.00%"
"08/07/2016","15.983","15.983","15.983","15.983","0.00%"
"08/06/2016","15.983","15.983","15.983","15.983","0.00%"
"08/05/2016","15.983","15.983","15.983","15.983","0.00%"
"08/04/2016","15.983","15.983","15.983","15.983","1.48%"
"08/03/2016","15.750","15.750","15.750","15.750","3.07%"
"08/01/2016","15.281","15.281","15.281","15.281","-1.84%"
"07/29/2016","15.567","15.567","15.567","15.567","0.00%"
"07/28/2016","15.567","15.567","15.567","15.567","0.01%"
"07/27/2016","15.566","15.566","15.566","15.566","-0.01%"
"07/26/2016","15.567","15.567","15.567","15.567","-0.50%"
"07/25/2016","15.646","15.646","15.646","15.646","-0.42%"
"07/24/2016","15.712","15.712","15.712","15.712","0.00%"
"07/22/2016","15.712","15.712","15.712","15.712","0.01%"
"07/21/2016","15.711","15.711","15.711","15.711","-0.01%"
"07/20/2016","15.712","15.712","15.712","15.712","7.67%"
"07/19/2016","14.593","14.593","14.593","14.593","-3.94%"
"07/18/2016","15.191","15.191","15.191","15.191","2.39%"
"07/17/2016","14.836","14.836","14.836","14.836","0.00%"
"07/15/2016","14.836","14.836","14.836","14.836","0.00%"
"07/14/2016","14.836","14.836","14.836","14.836","-3.86%"
"07/13/2016","15.432","15.432","15.432","15.432","0.81%"
"07/12/2016","15.308","15.308","15.308","15.308","0.01%"
"07/11/2016","15.307","15.307","15.307","15.307","0.37%"
"07/10/2016","15.250","15.281","15.281","15.250","-0.20%"
"07/08/2016","15.281","15.281","15.281","15.281","0.00%"
"07/05/2016","15.281","15.040","15.281","15.040","1.60%"
"07/04/2016","15.040","15.040","15.040","15.040","-0.50%"
"07/03/2016","15.115","15.115","15.115","15.115","0.00%"
"07/01/2016","15.115","15.115","15.115","15.115","-0.01%"
"06/30/2016","15.116","15.116","15.116","15.116","0.00%"
"06/29/2016","15.116","15.116","15.116","15.116","2.60%"
"06/28/2016","14.733","14.733","14.733","14.733","1.81%"
"06/27/2016","14.471","14.471","14.471","14.471","2.53%"
"06/26/2016","14.114","14.114","14.114","14.114","0.00%"
"06/24/2016","14.114","14.114","14.114","14.114","0.00%"
"06/23/2016","14.114","14.114","14.114","14.114","-2.52%"
"06/22/2016","14.479","14.479","14.479","14.479","2.46%"
"06/21/2016","14.131","14.131","14.131","14.131","-0.01%"
"06/20/2016","14.132","14.132","14.132","14.132","1.03%"
"06/19/2016","13.988","13.988","13.988","13.988","0.00%"
"06/17/2016","13.988","13.988","13.988","13.988","0.01%"
"06/16/2016","13.987","13.987","13.987","13.987","-0.56%"
"06/15/2016","14.066","14.066","14.066","14.066","1.09%"
"06/14/2016","13.914","13.914","13.914","13.914","0.92%"
"06/13/2016","13.787","13.787","13.787","13.787","-2.44%"
"06/12/2016","14.132","14.132","14.132","14.132","0.00%"
"06/10/2016","14.132","14.132","14.132","14.132","0.00%"
"06/09/2016","14.132","14.132","14.132","14.132","1.88%"
"06/08/2016","13.871","13.871","13.871","13.871","-3.45%"
"06/07/2016","14.366","14.366","14.366","14.366","3.47%"
"06/06/2016","13.884","13.884","13.884","13.884","0.67%"
"06/05/2016","13.792","13.792","13.792","13.792","0.00%"
"06/03/2016","13.792","13.792","13.792","13.792","-0.01%"
"06/02/2016","13.793","13.793","13.793","13.793","0.00%"
"06/01/2016","13.793","13.793","13.793","13.793","-1.62%"
"05/31/2016","14.020","14.020","14.020","14.020","1.27%"
"05/30/2016","13.844","13.844","13.844","13.844","-0.61%"
"05/29/2016","13.929","13.929","13.929","13.929","0.00%"
"05/27/2016","13.929","13.929","13.929","13.929","1.30%"
"05/26/2016","13.750","13.750","13.750","13.750","0.00%"
"05/25/2016","13.750","13.750","13.750","13.750","-1.28%"
"05/23/2016","13.928","13.928","13.928","13.928","-0.59%"
"05/22/2016","14.010","14.010","14.010","14.010","0.00%"
"05/20/2016","14.010","14.010","14.010","14.010","-0.76%"
"05/19/2016","14.117","14.117","14.117","14.117","1.80%"
"05/18/2016","13.868","13.868","13.868","13.868","-0.15%"
"05/16/2016","13.889","13.889","13.889","13.889","0.00%"
"05/15/2016","13.889","13.889","13.889","13.889","0.00%"
"05/13/2016","13.889","13.889","13.889","13.889","-0.60%"
"05/12/2016","13.973","13.973","13.973","13.973","0.20%"
"05/11/2016","13.945","13.945","13.945","13.945","-0.32%"
"05/10/2016","13.990","13.990","13.990","13.990","0.60%"
"05/09/2016","13.906","13.906","13.906","13.906","0.01%"
"05/08/2016","13.905","13.905","13.905","13.905","0.00%"
"05/06/2016","13.905","13.905","13.905","13.905","-0.01%"
"05/05/2016","13.906","13.906","13.906","13.906","0.05%"
"05/04/2016","13.899","13.899","13.899","13.899","-1.84%"
"05/03/2016","14.159","14.159","14.159","14.159","0.00%"
"04/29/2016","14.159","14.159","14.159","14.159","0.00%"
"04/28/2016","14.159","14.159","14.159","14.159","-1.68%"
"04/27/2016","14.401","14.401","14.401","14.401","2.26%"
"04/26/2016","14.083","14.083","14.083","14.083","-0.46%"
"04/25/2016","14.148","14.089","14.148","13.949","0.42%"
"04/18/2016","14.089","14.089","14.089","14.089","-1.06%"
"04/17/2016","14.240","13.975","14.240","13.975","1.90%"
"04/15/2016","13.975","13.975","13.975","13.975","0.49%"
"04/14/2016","13.907","13.907","13.907","13.907","0.42%"
"04/13/2016","13.849","13.849","13.849","13.849","-0.57%"
"04/12/2016","13.929","13.929","13.929","13.929","-2.18%"
"04/11/2016","14.240","14.240","14.240","14.240","2.67%"
"04/10/2016","13.870","13.870","13.870","13.870","0.00%"
"04/08/2016","13.870","13.870","13.870","13.870","-0.98%"
"04/07/2016","14.007","14.007","14.007","14.007","-0.31%"
"04/06/2016","14.050","14.050","14.050","14.050","-1.47%"
"04/05/2016","14.260","14.260","14.260","14.260","0.77%"
"04/04/2016","14.151","14.151","14.151","14.151","-2.07%"
"04/03/2016","14.450","14.450","14.450","14.450","0.00%"
"04/01/2016","14.450","14.450","14.450","14.450","0.00%"
"03/31/2016","14.450","14.450","14.450","14.450","1.42%"
"03/30/2016","14.247","14.247","14.247","14.247","7.14%"
"03/29/2016","13.298","13.298","13.298","13.298","-1.74%"
"03/28/2016","13.533","13.533","13.533","13.533","0.00%"
"03/25/2016","13.533","13.533","13.533","13.533","0.00%"
"03/24/2016","13.533","13.533","13.533","13.533","-1.45%"
"03/23/2016","13.732","13.732","13.732","13.732","-0.36%"
"03/22/2016","13.781","13.781","13.781","13.781","1.03%"
"03/21/2016","13.640","13.640","13.640","13.640","8.95%"
"03/20/2016","12.520","12.520","12.520","12.520","0.00%"
"03/18/2016","12.520","12.520","12.520","12.520","0.00%"
"03/17/2016","12.520","12.520","12.520","12.520","0.44%"
"03/14/2016","12.465","12.465","12.465","12.465","-0.44%"
"03/13/2016","12.520","12.533","12.533","12.520","-0.10%"
"03/11/2016","12.533","12.533","12.533","12.533","0.00%"
"03/10/2016","12.533","12.533","12.533","12.533","0.66%"
"03/09/2016","12.451","12.451","12.451","12.451","6.35%"
"03/08/2016","11.708","11.708","11.708","11.708","-4.67%"
"03/07/2016","12.281","12.281","12.281","12.281","4.50%"
"03/06/2016","11.752","11.752","11.752","11.752","0.00%"
"03/04/2016","11.752","11.752","11.752","11.752","-3.72%"
"03/03/2016","12.206","12.206","12.206","12.206","-0.79%"
"03/02/2016","12.303","12.303","12.303","12.303","0.71%"
"03/01/2016","12.216","12.216","12.216","12.216","0.34%"
"02/29/2016","12.174","12.174","12.174","12.174","-0.31%"
"02/28/2016","12.212","12.212","12.212","12.212","0.00%"
"02/26/2016","12.212","12.212","12.212","12.212","1.62%"
"02/25/2016","12.017","12.017","12.017","12.017","-1.35%"
"02/24/2016","12.182","12.182","12.182","12.182","3.76%"
"02/23/2016","11.741","11.741","11.741","11.741","-0.25%"
"02/22/2016","11.771","11.771","11.771","11.771","-2.90%"
"02/21/2016","12.123","12.123","12.123","12.123","0.00%"
"02/19/2016","12.123","12.123","12.123","12.123","-0.16%"
"02/18/2016","12.142","12.142","12.142","12.142","0.43%"
"02/17/2016","12.090","12.090","12.090","12.090","0.92%"
"02/16/2016","11.980","11.980","11.980","11.980","0.00%"
"02/15/2016","11.980","11.980","11.980","11.980","-1.16%"
"02/14/2016","12.121","12.121","12.121","12.121","0.00%"
"02/12/2016","12.121","12.121","12.121","12.121","0.00%"
"02/11/2016","12.121","12.121","12.121","12.121","0.92%"
"02/10/2016","12.011","12.011","12.011","12.011","-1.14%"
"02/09/2016","12.150","12.150","12.150","12.150","-22.85%"
"02/08/2016","15.749","15.749","15.749","15.749","32.39%"
"02/07/2016","11.896","11.896","11.896","11.896","0.00%"
"02/05/2016","11.896","11.896","11.896","11.896","-0.39%"
"02/04/2016","11.942","11.942","11.942","11.942","0.10%"
"02/03/2016","11.930","11.930","11.930","11.930","-0.80%"
"02/02/2016","12.026","12.026","12.026","12.026","1.92%"
"02/01/2016","11.800","11.800","11.800","11.800","-1.24%"
"01/31/2016","11.948","11.948","11.948","11.948","0.00%"
"01/29/2016","11.948","11.948","11.948","11.948","-0.01%"
"01/28/2016","11.949","11.949","11.949","11.949","-0.89%"
"01/27/2016","12.056","12.056","12.056","12.056","5.17%"
"01/26/2016","11.463","11.463","11.463","11.463","0.00%"
"01/25/2016","11.463","12.058","12.058","11.463","-4.93%"
"01/24/2016","12.058","12.058","12.058","12.058","0.00%"
"01/22/2016","12.058","12.058","12.058","12.058","-0.15%"
"01/21/2016","12.076","12.076","12.076","12.076","0.08%"
"01/20/2016","12.066","12.066","12.066","12.066","-0.13%"
"01/19/2016","12.082","12.082","12.082","12.082","0.16%"
"01/18/2016","12.063","12.063","12.063","12.063","0.45%"
"01/17/2016","12.009","12.009","12.009","12.009","0.00%"
"01/15/2016","12.009","12.009","12.009","12.009","0.04%"
"01/14/2016","12.004","12.004","12.004","12.004","0.59%"
"01/13/2016","11.933","11.933","11.933","11.933","4.06%"
"01/12/2016","11.467","11.467","11.467","11.467","-1.92%"
"01/11/2016","11.691","11.691","11.691","11.691","-1.25%"
"01/10/2016","11.839","11.839","11.839","11.839","0.00%"
"01/08/2016","11.839","11.839","11.839","11.839","-0.01%"
"01/07/2016","11.840","11.731","11.840","11.731","0.92%"
"01/06/2016","11.732","11.732","11.732","11.732","0.01%"
"01/05/2016","11.731","11.731","11.731","11.731","-0.50%"
"01/04/2016","11.790","11.790","11.790","11.790","2.27%"
"01/03/2016","11.528","11.528","11.528","11.528","0.00%"
"01/01/2016","11.528","11.528","11.528","11.528","0.00%"
"12/31/2015","11.528","11.528","11.528","11.528","-0.35%"
"12/30/2015","11.569","11.569","11.569","11.569","4.23%"
"12/29/2015","11.099","11.099","11.099","11.099","0.00%"
"12/28/2015","11.099","11.099","11.099","11.099","-4.31%"
"12/27/2015","11.599","11.599","11.599","11.599","0.00%"
"12/25/2015","11.599","11.599","11.599","11.599","0.00%"
"12/24/2015","11.599","11.599","11.599","11.599","0.00%"
"12/23/2015","11.599","11.162","11.599","11.162","3.92%"
"12/22/2015","11.161","11.161","11.161","11.161","-9.98%"
"12/21/2015","12.399","12.399","12.399","12.399","7.60%"
"12/20/2015","11.523","11.523","11.523","11.523","0.00%"
"12/18/2015","11.523","11.523","11.523","11.523","0.05%"
"12/17/2015","11.517","11.517","11.517","11.517","-0.66%"
"12/16/2015","11.593","11.593","11.593","11.593","0.69%"
"12/15/2015","11.514","11.514","11.514","11.514","1.00%"
"12/14/2015","11.400","11.400","11.400","11.400","-1.44%"
"12/13/2015","11.566","11.566","11.566","11.566","0.00%"
"12/11/2015","11.566","11.566","11.566","11.566","1.38%"
"12/10/2015","11.408","11.408","11.408","11.408","-2.08%"
"12/09/2015","11.650","11.650","11.650","11.650","-0.09%"
"12/06/2015","11.660","11.585","11.660","11.585","0.65%"
"11/22/2015","11.585","11.585","11.585","11.585","0.00%"
"11/13/2015","11.585","11.585","11.585","11.585","0.00%"
"11/09/2015","11.585","11.585","11.585","11.585","0.00%"
"10/29/2015","11.585","11.585","11.585","11.585","0.00%"
"10/18/2015","11.585","11.585","11.585","11.585","0.00%"
"10/14/2015","11.585","11.585","11.585","11.585","0.00%"
"10/13/2015","11.585","11.585","11.585","11.585","1.48%"
"10/12/2015","11.416","11.416","11.416","11.416","-0.27%"
"10/11/2015","11.447","11.447","11.447","11.447","0.00%"
"10/09/2015","11.447","11.447","11.447","11.447","-1.23%"
"10/08/2015","11.590","11.590","11.590","11.590","1.06%"
"10/07/2015","11.468","11.468","11.468","11.468","0.00%"
"10/06/2015","11.468","11.353","11.468","11.353","1.00%"
"10/05/2015","11.354","11.354","11.354","11.354","-0.32%"
"10/04/2015","11.391","11.391","11.391","11.391","0.00%"
"10/03/2015","11.391","11.391","11.391","11.391","0.00%"
"10/02/2015","11.391","11.391","11.391","11.391","0.00%"
"10/01/2015","11.391","11.391","11.391","11.391","-2.56%"
"09/30/2015","11.690","11.690","11.690","11.690","1.53%"
"09/29/2015","11.514","11.514","11.514","11.514","-0.92%"
"09/28/2015","11.621","11.621","11.621","11.621","1.00%"
"09/27/2015","11.506","11.506","11.506","11.506","0.00%"
"09/24/2015","11.506","11.506","11.506","11.506","0.00%"
"09/22/2015","11.506","11.506","11.506","11.506","1.13%"
"09/21/2015","11.377","11.377","11.377","11.377","-1.46%"
"09/20/2015","11.546","11.546","11.546","11.546","0.00%"
"09/18/2015","11.546","11.546","11.546","11.546","-0.62%"
"09/17/2015","11.618","11.618","11.618","11.618","0.28%"
"09/16/2015","11.586","11.586","11.586","11.586","0.16%"
"09/15/2015","11.568","11.568","11.568","11.568","-0.69%"
"09/14/2015","11.648","11.648","11.648","11.648","-0.08%"
"09/13/2015","11.657","11.657","11.657","11.657","0.00%"
"09/11/2015","11.657","11.657","11.657","11.657","-0.45%"
"09/10/2015","11.710","11.710","11.710","11.710","0.45%"
"09/09/2015","11.657","11.657","11.657","11.657","-0.45%"
"09/08/2015","11.710","11.710","11.710","11.710","0.54%"
"09/07/2015","11.647","11.647","11.647","11.647","0.54%"
"09/06/2015","11.585","11.585","11.585","11.585","0.00%"
"09/04/2015","11.585","11.585","11.585","11.585","0.00%"
"09/03/2015","11.585","11.585","11.585","11.585","-1.15%"
"09/02/2015","11.720","11.720","11.720","11.720","0.09%"
"09/01/2015","11.710","11.710","11.710","11.710","1.06%"
"08/31/2015","11.587","11.587","11.587","11.587","-0.26%"
"08/30/2015","11.617","11.617","11.617","11.617","0.00%"
"08/28/2015","11.617","11.617","11.617","11.617","0.00%"
"08/27/2015","11.617","11.617","11.617","11.617","-1.13%"
"08/26/2015","11.750","11.750","11.750","11.750","2.38%"
"08/25/2015","11.477","11.477","11.477","11.477","-0.91%"
"08/24/2015","11.582","11.582","11.582","11.582","0.00%"
"08/23/2015","11.582","11.582","11.582","11.582","0.00%"
"08/21/2015","11.582","11.582","11.582","11.582","-0.46%"
"08/20/2015","11.635","11.635","11.635","11.635","3.49%"
"08/19/2015","11.243","11.243","11.243","11.243","-3.82%"
"08/18/2015","11.690","11.690","11.690","11.690","-1.27%"
"08/17/2015","11.840","11.840","11.840","11.840","1.11%"
"08/16/2015","11.710","11.710","11.710","11.710","0.00%"
"08/14/2015","11.710","11.710","11.710","11.710","0.00%"
"08/13/2015","11.710","11.710","11.710","11.710","1.59%"
"08/12/2015","11.527","11.527","11.527","11.527","0.00%"
"08/11/2015","11.527","11.527","11.527","11.527","-2.73%"
"08/10/2015","11.850","11.850","11.850","11.850","0.59%"
"08/07/2015","11.781","11.781","11.781","11.781","0.00%"
"08/06/2015","11.781","11.840","11.840","11.781","-0.50%"
"08/05/2015","11.840","11.840","11.840","11.840","0.00%"
"08/04/2015","11.840","11.840","11.840","11.840","-0.08%"
"08/03/2015","11.850","11.850","11.850","11.850","0.00%"
"08/02/2015","11.850","11.860","11.940","11.850","-0.08%"
"07/31/2015","11.860","11.860","11.860","11.860","-0.67%"
"07/30/2015","11.940","11.940","11.940","11.940","0.00%"
"07/29/2015","11.940","11.940","11.940","11.940","0.08%"
"07/28/2015","11.930","11.930","11.930","11.930","6.94%"
"07/27/2015","11.156","11.156","11.156","11.156","-6.33%"
"07/26/2015","11.910","11.770","11.910","11.770","1.19%"
"07/24/2015","11.770","11.770","11.770","11.770","0.81%"
"07/23/2015","11.675","11.675","11.675","11.675","0.00%"
"07/22/2015","11.675","11.675","11.675","11.675","0.00%"
"07/21/2015","11.675","11.675","11.675","11.675","0.00%"
"07/20/2015","11.675","11.675","11.675","11.675","0.00%"
"07/18/2015","11.675","11.675","11.675","11.675","0.00%"
"07/17/2015","11.675","11.336","11.675","11.336","2.99%"
"07/16/2015","11.336","11.336","11.336","11.336","0.00%"
"07/15/2015","11.336","11.336","11.336","11.336","-4.98%"
"07/14/2015","11.930","11.930","11.930","11.930","5.24%"
"07/13/2015","11.336","11.336","11.336","11.336","-4.34%"
"07/12/2015","11.850","11.754","11.850","11.754","0.82%"
"07/10/2015","11.754","11.754","11.754","11.754","1.13%"
"07/09/2015","11.623","11.623","11.623","11.623","-0.52%"
"07/08/2015","11.684","11.684","11.684","11.684","0.00%"
"07/07/2015","11.684","11.684","11.684","11.684","-1.95%"
"07/06/2015","11.916","11.916","11.916","11.916","1.41%"
"07/05/2015","11.750","11.750","11.750","11.750","-1.39%"
"07/03/2015","11.916","11.916","11.916","11.916","0.98%"
"07/02/2015","11.800","11.800","11.800","11.800","-0.97%"
"07/01/2015","11.916","11.916","11.916","11.916","0.00%"
"06/30/2015","11.916","11.916","11.916","11.916","0.00%"
"06/29/2015","11.916","11.916","11.916","11.916","-3.48%"
"06/28/2015","12.346","12.346","12.346","12.346","0.00%"
"06/26/2015","12.346","12.346","12.346","12.346","0.00%"
"06/25/2015","12.346","12.346","12.346","12.346","0.00%"
"06/24/2015","12.346","12.346","12.346","12.346","-4.00%"
"06/23/2015","12.860","12.860","12.860","12.860","0.00%"
"06/22/2015","12.860","12.860","12.860","12.860","0.00%"
"06/21/2015","12.860","12.860","12.860","12.860","0.00%"
"06/19/2015","12.860","12.860","12.860","12.860","0.12%"
"06/18/2015","12.845","12.845","12.845","12.845","0.00%"
"06/17/2015","12.845","12.845","12.845","12.845","0.75%"
"06/16/2015","12.750","12.750","12.750","12.750","-0.74%"
"06/15/2015","12.845","12.845","12.845","12.845","0.00%"
"06/14/2015","12.845","12.845","12.845","12.845","0.00%"
"06/12/2015","12.845","12.845","12.845","12.845","7.49%"
"06/11/2015","11.950","11.950","11.950","11.950","13.02%"
"06/10/2015","10.573","10.573","10.573","10.573","0.00%"
"06/09/2015","10.573","10.573","10.573","10.573","0.00%"
"06/08/2015","10.573","10.573","10.573","10.573","-12.99%"
"06/07/2015","12.152","12.152","12.152","12.152","0.00%"
"06/05/2015","12.152","12.152","12.152","12.152","2.26%"
"06/04/2015","11.884","11.884","11.884","11.884","0.00%"
"06/03/2015","11.884","11.884","11.884","11.884","0.82%"
"06/02/2015","11.787","11.787","11.787","11.787","-0.50%"
"06/01/2015","11.846","11.846","11.846","11.846","0.00%"
"05/31/2015","11.846","11.846","11.846","11.846","0.00%"
"05/30/2015","11.846","11.846","11.846","11.846","0.00%"
"05/29/2015","11.846","11.846","11.846","11.846","0.59%"
"05/28/2015","11.777","11.777","11.777","11.777","0.50%"
"05/27/2015","11.718","11.718","11.718","11.718","2.52%"
"05/26/2015","11.430","11.430","11.430","11.430","0.00%"
"05/25/2015","11.430","11.430","11.430","11.430","0.00%"
"05/24/2015","11.430","11.430","11.430","11.430","0.00%"
"05/22/2015","11.430","11.430","11.430","11.430","-2.64%"
"05/21/2015","11.740","11.740","11.740","11.740","0.00%"
"05/20/2015","11.740","11.740","11.740","11.740","2.70%"
"05/19/2015","11.431","11.431","11.431","11.431","0.01%"
"05/18/2015","11.430","11.430","11.430","11.430","0.00%"
"05/17/2015","11.430","11.430","11.430","11.430","0.00%"
"05/15/2015","11.430","11.430","11.430","11.430","0.00%"
"05/14/2015","11.430","11.430","11.430","11.430","0.00%"
"05/13/2015","11.430","11.430","11.430","11.430","0.01%"
"05/12/2015","11.429","11.429","11.429","11.429","-0.01%"
"05/11/2015","11.430","11.430","11.430","11.430","0.00%"
"05/10/2015","11.430","11.430","11.430","11.430","0.00%"
"05/08/2015","11.430","11.430","11.430","11.430","0.16%"
"05/07/2015","11.412","11.412","11.412","11.412","0.02%"
"05/06/2015","11.410","11.410","11.410","11.410","-0.01%"
"05/05/2015","11.411","11.411","11.411","11.411","-0.41%"
"05/04/2015","11.458","11.458","11.458","11.458","-1.10%"
"05/03/2015","11.585","11.585","11.585","11.585","1.11%"
"05/01/2015","11.458","11.458","11.458","11.458","0.00%"
"04/30/2015","11.458","11.458","11.458","11.458","0.00%"
"04/29/2015","11.458","11.458","11.458","11.458","0.00%"
"04/28/2015","11.458","11.458","11.458","11.458","0.00%"
"04/27/2015","11.458","11.458","11.458","11.458","0.00%"
"04/24/2015","11.458","11.458","11.458","11.458","-0.19%"
"04/23/2015","11.480","11.480","11.480","11.480","2.15%"
"04/22/2015","11.238","11.238","11.238","11.238","-2.11%"
"04/21/2015","11.480","11.480","11.480","11.480","2.17%"
"04/20/2015","11.236","11.236","11.236","11.236","-2.13%"
"04/19/2015","11.480","11.237","11.480","11.237","2.16%"
"04/17/2015","11.237","11.237","11.237","11.237","0.00%"
"04/16/2015","11.237","11.237","11.237","11.237","-1.01%"
"04/15/2015","11.352","11.352","11.352","11.352","0.00%"
"04/14/2015","11.352","11.352","11.352","11.352","0.00%"
"04/13/2015","11.352","11.352","11.352","11.352","0.00%"
"04/10/2015","11.352","11.352","11.352","11.352","0.00%"
"04/09/2015","11.352","11.352","11.352","11.352","0.01%"
"04/08/2015","11.351","11.351","11.351","11.351","-0.04%"
"04/07/2015","11.356","11.356","11.356","11.356","0.00%"
"04/06/2015","11.356","11.356","11.356","11.356","0.00%"
"04/03/2015","11.356","11.356","11.356","11.356","0.00%"
"04/02/2015","11.356","11.356","11.356","11.356","0.01%"
"04/01/2015","11.355","11.355","11.355","11.355","-0.01%"
"03/31/2015","11.356","11.356","11.356","11.356","-0.44%"
"03/30/2015","11.406","11.406","11.406","11.406","0.00%"
"03/29/2015","11.406","11.406","11.406","11.406","0.00%"
"03/27/2015","11.406","11.406","11.406","11.406","-0.47%"
"03/26/2015","11.460","11.460","11.460","11.460","-0.01%"
"03/25/2015","11.461","11.461","11.461","11.461","0.00%"
"03/24/2015","11.461","11.461","11.461","11.461","1.23%"
"03/23/2015","11.322","11.322","11.322","11.322","0.00%"
"03/22/2015","11.322","11.322","11.322","11.322","0.00%"
"03/20/2015","11.322","11.322","11.322","11.322","-1.61%"
"03/19/2015","11.507","11.507","11.507","11.507","0.00%"
"03/18/2015","11.507","11.507","11.507","11.507","0.00%"
"03/17/2015","11.507","11.507","11.507","11.507","0.00%"
"03/16/2015","11.507","11.507","11.507","11.507","1.61%"
"03/15/2015","11.325","11.325","11.325","11.325","0.00%"
"03/13/2015","11.325","11.325","11.325","11.325","0.00%"
"03/12/2015","11.325","11.325","11.325","11.325","1.96%"
"03/11/2015","11.107","11.107","11.107","11.107","0.00%"
"03/10/2015","11.107","11.107","11.107","11.107","-3.33%"
"03/09/2015","11.490","11.490","11.490","11.490","-0.09%"
"03/08/2015","11.500","11.500","11.500","11.500","3.54%"
"03/06/2015","11.107","11.107","11.107","11.107","-3.33%"
"03/05/2015","11.490","11.490","11.490","11.490","3.45%"
"03/04/2015","11.107","11.107","11.107","11.107","0.00%"
"03/03/2015","11.107","11.107","11.107","11.107","-3.16%"
